x1,x2,Name,Username,UserProfile,TweetID,Retweets,Comments,Favorites,IsRetweet?,Date,TweetText,TweetSource,StatusURL
2,,rafa,jrafaelmelendez,https://www.twitter.com/jrafaelmelendez,ID: 1366425892520677378,0,0,1,no,1/3/2021 16:31,@AFPCrecer Son muy burocráticos para dar resoluciones pésimo servicio del call center,Twitter for Android,https://www.twitter.com/jrafaelmelendez/status/1366425892520677378
2,,Jorge Milla,Milla5Milla,https://www.twitter.com/Milla5Milla,ID: 1367576431455305735,0,2,0,no,4/3/2021 20:43,@AFPCrecer Cuando trato de descargar con iPhone la aplicación crecer móvil dice que no existe. Como puedo hacer para descargarla . Gracias de antemano por su ayuda.,Twitter for iPhone,https://www.twitter.com/Milla5Milla/status/1367576431455305735
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1367582260875194368,0,0,0,no,4/3/2021 21:06,@Milla5Milla Hola puede descargar nuestra APP móvil en el siguiente vínculo:https://t.co/o5z5mtJEoqSaludos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1367582260875194368
4,,#normatorresLAMUNRA,DanieldeJessRi2,https://www.twitter.com/DanieldeJessRi2,ID: 1367698050156728322,0,0,2,no,5/3/2021 04:46,@AFPCrecer Devuelvan el dinero malditos si uno no califica.,Twitter for Android,https://www.twitter.com/DanieldeJessRi2/status/1367698050156728322
5,,#normatorresLAMUNRA,DanieldeJessRi2,https://www.twitter.com/DanieldeJessRi2,ID: 1367699087315845120,0,0,1,no,5/3/2021 04:50,@AFPCrecer Ladrones,Twitter for Android,https://www.twitter.com/DanieldeJessRi2/status/1367699087315845120
6,,DAVID,REYDAVI21526616,https://www.twitter.com/REYDAVI21526616,ID: 1367700826538602496,0,0,0,no,5/3/2021 04:57,@AFPCrecer Ladrones,Twitter for Android,https://www.twitter.com/REYDAVI21526616/status/1367700826538602496
7,,Elias Ventura,EliasVentura4,https://www.twitter.com/EliasVentura4,ID: 1367874573488844811,0,0,0,no,5/3/2021 16:28,@AFPCrecer Lacras,Twitter for Android,https://www.twitter.com/EliasVentura4/status/1367874573488844811
8,,Van??,Vang_benitz,https://www.twitter.com/Vang_benitz,ID: 1368068778844708865,0,1,0,no,6/3/2021 05:19,@AFPCrecer El registro Biometrico no es tan sencillo ya que mi papá lo  he intentado hacerlo como 4 veces y no ha tenido éxito quisiera que puedan guiar de mejor manera el uso de la app y del registro.,Twitter for Android,https://www.twitter.com/Vang_benitz/status/1368068778844708865
9,,Comisión 28_F,mike_tours,https://www.twitter.com/mike_tours,ID: 1368151943491837954,0,0,0,no,6/3/2021 10:50,@AFPCrecer Ladrones,Twitter for Android,https://www.twitter.com/mike_tours/status/1368151943491837954
10,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1368956136787951617,0,0,0,no,8/3/2021 16:05,@Vang_benitz Hola ¿podrías brindarnos vía inbox los datos del pensionado para poder ayudarte?,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1368956136787951617
11,,Jose B Ruiz,b_jruiz,https://www.twitter.com/b_jruiz,ID: 1369098597283868680,0,1,0,no,9/3/2021 01:31,@AFPCrecer Tuve que visitar las oficinas. La App captura la primera imagen del dui se  traba al capturar el dorso. En el proceso Vía correo al querer grabar el video con los requisitos que piden no acepta el tamaño del archivo.,Twitter for Android,https://www.twitter.com/b_jruiz/status/1369098597283868680
12,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1369297077457534979,0,0,0,no,9/3/2021 14:40,@b_jruiz Hola te hemos enviado inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1369297077457534979
13,,Lisseth,L1sseth,https://www.twitter.com/L1sseth,ID: 1369678559602745348,0,1,1,no,10/3/2021 15:56,@AFPCrecer Pueden enviar el correo para enviar el video de sobrevivencia ya que el que lleva doble @@ no me lo acepta.,Twitter for Android,https://www.twitter.com/L1sseth/status/1369678559602745348
14,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1369691707252609027,0,0,0,no,10/3/2021 16:48,@L1sseth Hola debes enviar tu vídeo al correo comprobacion@crecer.com.sv y adjuntar fotos de tu DUI (ambos lados) y los datos de la persona que te dejo el beneficio de pensión.¡Saludos!,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1369691707252609027
15,,JNPineda,JosNPineda1,https://www.twitter.com/JosNPineda1,ID: 1370736572241428483,0,0,0,no,13/3/2021 14:00,@AFPCrecer Hemos de ver el día cercano enq por ley desaparezcan estas APFs que solo nos han robado hacia las arcas de los ARENEROS y que aparte dan un servicio deficiente sin soluciones para quienes usan indebidamente MI DINERO...,Twitter for Android,https://www.twitter.com/JosNPineda1/status/1370736572241428483
16,,?????? ???????,IsraelM68014293,https://www.twitter.com/IsraelM68014293,ID: 1371203637750460417,0,0,0,no,14/3/2021 20:56,@AFPCrecer Ladrones avaros,Twitter for Android,https://www.twitter.com/IsraelM68014293/status/1371203637750460417
17,,ma.elena de aguilar,malenadeaguilar,https://www.twitter.com/malenadeaguilar,ID: 1371476315803688973,0,0,0,no,15/3/2021 15:00,@AFPCrecer Necesito una respuesta pronta por parte de ustedes por mi anticipo no pueden salir con excusas,Twitter for iPhone,https://www.twitter.com/malenadeaguilar/status/1371476315803688973
18,,Leo,opinion032020,https://www.twitter.com/opinion032020,ID: 1372077435861282816,0,1,0,no,17/3/2021 06:48,@AFPCrecer Contesten los Correos. Todos los sistemas electrónicos no permiten comunicarse con ustedes.  He tratado de crear mi cuenta con ustedes y no he podido hacerlo. Traten de ayudar  están tratando mal a sus afiliados.,Twitter for Android,https://www.twitter.com/opinion032020/status/1372077435861282816
19,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1372189442019094536,0,0,0,no,17/3/2021 14:13,@opinion032020 Hola ¿podrías brindarnos vía inbox tus datos para poder ayudarte?.Estaremos atentos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1372189442019094536
20,,Arnold,Ciudadano90,https://www.twitter.com/Ciudadano90,ID: 1378465346743644164,0,0,0,no,3/4/2021 21:52,@AFPCrecer https://t.co/xlhlMuXfaA,Twitter for Android,https://www.twitter.com/Ciudadano90/status/1378465346743644164
21,,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1379445012606386176,0,1,0,no,6/4/2021 14:44,@AFPCrecer Buenos días sres @AFPCrecer @nayibbukele será que ya hicieron el deposito de la pensión de marzo ya que me dijeron que lunes la pondrían sera que ya puedo retirarla?? ?? ??,Twitter for Android,https://www.twitter.com/claudia82791295/status/1379445012606386176
22,,luisa Barrera,luisaBa82642236,https://www.twitter.com/luisaBa82642236,ID: 1379470014265319425,0,1,0,no,6/4/2021 16:24,@AFPCrecer Lastimosamente la aplicación no funciona e intentado varias veces y no funciona ?? espero que este medio de una solución porque todo está en las mismas condiciones. ??,Twitter Web App,https://www.twitter.com/luisaBa82642236/status/1379470014265319425
23,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1379472475768164357,0,0,0,no,6/4/2021 16:34,@luisaBa82642236 Te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1379472475768164357
24,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1379574431450808323,0,0,0,no,6/4/2021 23:19,@claudia82791295 @nayibbukele Te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1379574431450808323
25,,Max,MorMax81,https://www.twitter.com/MorMax81,ID: 1380221005856174081,0,1,0,no,8/4/2021 18:08,@AFPCrecer Increible 7 numeros de telefono ( 2210-2928 2210-2938 2210-2922 2210-2193 2210-2944 2210-2954 2210-2194) y ninguno responde para soporte para empresas,, mas haraganes no pueden ser,Twitter Web App,https://www.twitter.com/MorMax81/status/1380221005856174081
,25-ene,Valentina????,AnitaMorn4,https://www.twitter.com/AnitaMorn4,ID: 1387881902443540484,0,0,0,no,29/4/2021 21:30,@MorMax81 @AFPCrecer No tiene idea yo quiero seguir el trámite de jubilación y desde noviembre que no puedo accesar ni la app ni correo y las citas están para Julio 20,Twitter for Android,https://www.twitter.com/AnitaMorn4/status/1387881902443540484
,25-feb,Max,MorMax81,https://www.twitter.com/MorMax81,ID: 1380223146800906244,0,1,0,no,8/4/2021 18:16,@AFPCrecer si ni ahi responden,, y menos mal que para pagar planilla todo complicado,,, ya me imagino para jubilarse como ha de ser todo el tramite engorroso,Twitter Web App,https://www.twitter.com/MorMax81/status/1380223146800906244
26,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1380222627688681473,0,1,0,no,8/4/2021 18:14,@MorMax81 Hola brinde su consulta al correo servicioaempresas@crecer.com.sv por favor.Saludos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1380222627688681473
27,,Ricardo Esquivel,RicardoEC77,https://www.twitter.com/RicardoEC77,ID: 1384189713238487048,0,1,0,no,19/4/2021 16:58,@AFPCrecer @AFPCrecer han pasado los 30 dias que mandata la ley para la devolucion de saldo y aun no me hacen la transferencia. En call center solo dan excusas y no dan respuestas.,Twitter for Android,https://www.twitter.com/RicardoEC77/status/1384189713238487048
,27-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1384299778851311618,0,0,0,no,20/4/2021 00:16,@RicardoEC77 Es un gusto poder ayudarte.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1384299778851311618
,27-feb,Ricardo Esquivel,RicardoEC77,https://www.twitter.com/RicardoEC77,ID: 1384238464120410112,0,1,0,no,19/4/2021 20:12,@AFPCrecer Ya lo hice... respuestas automaticas,Twitter for Android,https://www.twitter.com/RicardoEC77/status/1384238464120410112
,27-mar,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1384256254474809345,0,1,0,no,19/4/2021 21:23,@RicardoEC77 Te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1384256254474809345
,27-abr,Ricardo Esquivel,RicardoEC77,https://www.twitter.com/RicardoEC77,ID: 1384291433151037443,0,1,0,no,19/4/2021 23:42,@AFPCrecer Gracias estare pendiente del correo,Twitter for Android,https://www.twitter.com/RicardoEC77/status/1384291433151037443
28,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1384233011068080130,0,1,0,no,19/4/2021 19:50,@RicardoEC77 Hola ¿podías brindarnos tus datos vía inbox para verificar el estado de tu caso? Estaremos atentos a tu mensaje.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1384233011068080130
29,,Nando Calderon,nandocalderono,https://www.twitter.com/nandocalderono,ID: 1385619689376784386,0,1,0,no,23/4/2021 15:40,@AFPCrecer Necesito ayuda con mi número de resolución el chat automático no anule de nadie?,Twitter for iPhone,https://www.twitter.com/nandocalderono/status/1385619689376784386
30,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1385622511778476035,0,0,0,no,23/4/2021 15:52,@nandocalderono Te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1385622511778476035
31,,Denilson W.,LucasDiegoEdua1,https://www.twitter.com/LucasDiegoEdua1,ID: 1386480331243626501,1,1,0,no,26/4/2021 00:40,@AFPCrecer Hola estoy en busqueda de su ayuda debido a que hace 3 meses solicite la devolucion de mis Afp saldo extranjeros y aun no he recido ninguna respuesta aun he llamado y siempre dicen que no hay ningun archivo pudieran ayudarme por favor gra,Twitter for Android,https://www.twitter.com/LucasDiegoEdua1/status/1386480331243626501
,31-ene,Denilson W.,LucasDiegoEdua1,https://www.twitter.com/LucasDiegoEdua1,ID: 1386720300495216643,0,0,0,no,26/4/2021 16:34,@AFPCrecer Ya respondi gracias,Twitter for Android,https://www.twitter.com/LucasDiegoEdua1/status/1386720300495216643
32,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1386695354171727874,0,1,1,no,26/4/2021 14:55,@LucasDiegoEdua1 Te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1386695354171727874
33,,Ricardo Esquivel,RicardoEC77,https://www.twitter.com/RicardoEC77,ID: 1386764829537546248,0,0,0,no,26/4/2021 19:31,@AFPCrecer Sigo esperando mi transferencia de fondos ya pasaron los 30 dias que establece la ley.,Twitter for Android,https://www.twitter.com/RicardoEC77/status/1386764829537546248
34,,• ! Jhosy ?i??res,chatitalinares,https://www.twitter.com/chatitalinares,ID: 1387073887599529990,0,1,0,no,27/4/2021 15:59,@AFPCrecer He descargado la app para que mi papá haga el trámite de pensionado y a la hora de mandar foto del documento no lo acepta. He inte tado muchas veces,Twitter for Android,https://www.twitter.com/chatitalinares/status/1387073887599529990
35,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1387074142919405569,0,0,0,no,27/4/2021 16:00,@chatitalinares Hola brinda los datos del pensionado vía inbox para poder ayudarte.Saludos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1387074142919405569
36,,Valentina????,AnitaMorn4,https://www.twitter.com/AnitaMorn4,ID: 1387882347354378245,0,1,0,no,29/4/2021 21:31,@AFPCrecer Por favor yo necesito solamente solicitar la cita con INPEP me pueden decir que hacer por favor?,Twitter for Android,https://www.twitter.com/AnitaMorn4/status/1387882347354378245
37,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1388135098885804032,0,0,0,no,30/4/2021 14:16,@AnitaMorn4 Hola te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1388135098885804032
38,,esmel,asencio_jes,https://www.twitter.com/asencio_jes,ID: 1388584593347993608,0,0,0,no,1/5/2021 20:02,@AFPCrecer charly gil mas nss con min go gil mas 300 mi con eloida pen mas jose asencoconfabulado con comado sandy,Twitter Web App,https://www.twitter.com/asencio_jes/status/1388584593347993608
39,,pedro infante2.0,pedroinfante2_0,https://www.twitter.com/pedroinfante2_0,ID: 1389759480360054786,0,0,0,no,5/5/2021 01:50,@AFPCrecer Quisiera saber porque no me han resuelto mi problema? Les he enviado correos y nada. Solo me dicen que es por inconsistencia. Mi anticipo ya fue aprobado desde hace bastante pero no se que problema hay que no me depositan. Me mandaron un coreo ,Twitter for Android,https://www.twitter.com/pedroinfante2_0/status/1389759480360054786
40,,pedro infante2.0,pedroinfante2_0,https://www.twitter.com/pedroinfante2_0,ID: 1389760119047696392,0,1,0,no,5/5/2021 01:53,@AFPCrecer Me piden copia de mi dui y la del banco y mi numero de cel. Hace bastante fue aprobado mi anticipo. Hasta la fecha me me han resuelto nada. Sera que me podrían ayudar porfa por este medio? Ya que ni por correo ni por WhatsApp me han querido ayu,Twitter for Android,https://www.twitter.com/pedroinfante2_0/status/1389760119047696392
41,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1389949526077845505,0,0,0,no,5/5/2021 14:26,@pedroinfante2_0 Hola te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1389949526077845505
2,,Manuel Ernesto Moran Torres,ManuelE14870816,https://www.twitter.com/ManuelE14870816,ID: 1367607836809781249,0,1,0,no,4/3/2021 22:48,@AFPCrecer Hola buenas tardes ai les mande un mensaje yo deceo saber cuanto es mi ahorro,Twitter for Android,https://www.twitter.com/ManuelE14870816/status/1367607836809781249
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1367609147454189568,0,0,0,no,4/3/2021 22:53,@ManuelE14870816 Hola te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1367609147454189568
4,,misterio,JoseHer85520595,https://www.twitter.com/JoseHer85520595,ID: 1367784860719448064,0,0,0,no,5/3/2021 10:31,@AFPCrecer Ya no muevan esos. Un contrato de aseptasion de por vida es lo que buscan.,Twitter for iPhone,https://www.twitter.com/JoseHer85520595/status/1367784860719448064
5,,Zurda 100%,SoniaLorenaGom4,https://www.twitter.com/SoniaLorenaGom4,ID: 1367817874904133632,0,0,2,no,5/3/2021 12:42,@AFPCrecer No más afp,Twitter for Android,https://www.twitter.com/SoniaLorenaGom4/status/1367817874904133632
6,,E. Jarquin P.,JaredMo86796946,https://www.twitter.com/JaredMo86796946,ID: 1367905117148766208,0,1,0,no,5/3/2021 18:29,@AFPCrecer Están saturadas las lineas .,Twitter for Android,https://www.twitter.com/JaredMo86796946/status/1367905117148766208
,6-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1367916444005130244,0,0,0,no,5/3/2021 19:14,@JaredMo86796946 Brinda vía inbox nombre completo DUI NUP fecha de nacimiento y correo electrónico para poder registrarte en la web.Saludos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1367916444005130244
,6-feb,E. Jarquin P.,JaredMo86796946,https://www.twitter.com/JaredMo86796946,ID: 1367909340464750596,0,1,0,no,5/3/2021 18:46,@AFPCrecer Hoy quise registrarme para ver mis datos en línea y nada está saturado,Twitter for Android,https://www.twitter.com/JaredMo86796946/status/1367909340464750596
7,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1367905988918059015,0,1,0,no,5/3/2021 18:32,@JaredMo86796946 Hola gracias por ponerte en contacto con nosotros. ¿Podrías brindarnos vía inbox tu consulta o solicitud por favor?,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1367905988918059015
8,,el espanta chuchos,elspantachucho,https://www.twitter.com/elspantachucho,ID: 1368253282842521601,1,0,0,no,6/3/2021 17:32,@AFPCrecer Tranquilos ya van a desaparecer. Ya no ma robo a los trabajadores. Cada año son millones de ganancia. Mañosos,Twitter for Android,https://www.twitter.com/elspantachucho/status/1368253282842521601
9,,Violeta Martínez,Violeta05486812,https://www.twitter.com/Violeta05486812,ID: 1368544770897965058,0,1,0,no,7/3/2021 12:51,@AFPCrecer Quiero tener una cita para actualizar mis datos personales y ver   una  como esta mi cuenta  gracias aver si me atiende,Twitter for Android,https://www.twitter.com/Violeta05486812/status/1368544770897965058
,9-ene,Violeta Martínez,Violeta05486812,https://www.twitter.com/Violeta05486812,ID: 1368980514120626177,0,1,0,no,8/3/2021 17:42,@AFPCrecer Violeta estela martinez Hernández,Twitter for Android,https://www.twitter.com/Violeta05486812/status/1368980514120626177
,9-feb,Violeta Martínez,Violeta05486812,https://www.twitter.com/Violeta05486812,ID: 1368968530520137728,0,1,0,no,8/3/2021 16:55,@AFPCrecer En noviembre cumplo los 45  y cotización tengo desde que comenzó las afp en el 1998 y para los estados de cuenta,Twitter for Android,https://www.twitter.com/Violeta05486812/status/1368968530520137728
,9-mar,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1368977812896485377,0,1,0,no,8/3/2021 17:31,@Violeta05486812 Brinde sus datos vía inbox para poder brindarle estado de cuenta.¡Saludos!,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1368977812896485377
,9-abr,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1368965832840216579,0,1,1,no,8/3/2021 16:44,@Violeta05486812 Hola te compartimos los requisitos para solicitar el anticipo de saldo:Cumplir con la edad requerida por la Ley (50 años o más para hombres y 45 o más para mujeres) y contar con 10 años cotizados en el SAP.¡Saludos!,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1368965832840216579
,9-may,Violeta Martínez,Violeta05486812,https://www.twitter.com/Violeta05486812,ID: 1368963531178205191,0,1,0,no,8/3/2021 16:35,@AFPCrecer Y para pedir el estado de cuenta y  pedir el anticipo de pensión me podría dar información gracias,Twitter for Android,https://www.twitter.com/Violeta05486812/status/1368963531178205191
,9-jun,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1368984404140363778,0,0,0,no,8/3/2021 17:58,@Violeta05486812 Hola por favor envíe sus datos por mensajes privados.Saludos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1368984404140363778
10,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1368955833934036994,0,1,0,no,8/3/2021 16:04,@Violeta05486812 Hola bríndanos vía inbox tus datos para poder ayudarte.¡Saludos!,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1368955833934036994
11,,Liduvina Sanchez,gilsamchezyesse,https://www.twitter.com/gilsamchezyesse,ID: 1369118862625607681,0,1,0,no,9/3/2021 02:52,@AFPCrecer Hola necesito saber exactamente cuánto tengo en mis ahorros y también necesito saber a los cuantos años me dan un pequeño préstamo de mis mismo ahorros,Twitter for Android,https://www.twitter.com/gilsamchezyesse/status/1369118862625607681
12,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1369297317619265537,0,0,0,no,9/3/2021 14:41,@gilsamchezyesse Hola brinda vía inbox tus datos para poder ayudarte.¡Saludos!,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1369297317619265537
13,,dora alicia chicas,doraaliciachic1,https://www.twitter.com/doraaliciachic1,ID: 1369618605403480069,0,0,1,no,10/3/2021 11:58,@AFPCrecer Ladrones,Twitter for iPhone,https://www.twitter.com/doraaliciachic1/status/1369618605403480069
14,,Dr.Acido,DrAcido3,https://www.twitter.com/DrAcido3,ID: 1369655697550569473,0,0,0,no,10/3/2021 14:25,@AFPCrecer Esta AFP #devuelvanlorobado,Twitter for iPhone,https://www.twitter.com/DrAcido3/status/1369655697550569473
15,,Juan,Juan12966926,https://www.twitter.com/Juan12966926,ID: 1370481223521476610,0,1,0,no,12/3/2021 21:06,@AFPCrecer Mejor dejen q pueda sacar mi dinero ladrones,Twitter for Android,https://www.twitter.com/Juan12966926/status/1370481223521476610
16,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1370488304727117827,0,0,0,no,12/3/2021 21:34,@Juan12966926 Hola comentarte que el acceso al ahorro previsional debe ser emitido por las autoridades del Estado no está a discreción del as AFPs. Solamente somos ejecutoras de Ley y no creadoras o modificadoras de ella. Saludos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1370488304727117827
17,,ChatoUrbin@™,chines75,https://www.twitter.com/chines75,ID: 1370800487436578817,0,1,0,no,13/3/2021 18:14,@AFPCrecer Necesito cambiar mi correo electronico q tengo q hacer para q me lo modifiquen?,Twitter for Android,https://www.twitter.com/chines75/status/1370800487436578817
18,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1371479718252441603,0,0,0,no,15/3/2021 15:13,@chines75 Hola para actualizar tus datos puedes llamar al 2211-9393 escribir al whatsapp 6161-2222 enviar un mensaje inbox en Facebook o Twitter ingresar a tu usuario Crecer en https://t.co/Eqjq76cWDx o escribir al correo atencion@crecer.com.sv y con ,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1371479718252441603
2,,Estefany,Estefan45202697,https://www.twitter.com/Estefan45202697,ID: 1367643248911671300,0,1,2,no,5/3/2021 01:08,@AFPCrecer @AFPCrecer son unos desgraciados por no resolver lo que mi madre nos ah dejado ladrones!!!,Twitter for Android,https://www.twitter.com/Estefan45202697/status/1367643248911671300
,2-ene,Rockstar,Rocksta89746052,https://www.twitter.com/Rocksta89746052,ID: 1374210609936486400,0,0,0,no,23/3/2021 04:05,@guxman_de @Estefan45202697 @AFPCrecer Entiendan el sistema piramidal ponzi que se entablaron con los de @ARENAOFICIAL nos ha dejado sin ese dinero todos legalmente estamos siendo robados por el sistema y esperemos que se resuelva @nayibbukele,Twitter for Android,https://www.twitter.com/Rocksta89746052/status/1374210609936486400
3,,Lucy De Guxman,guxman_de,https://www.twitter.com/guxman_de,ID: 1367835092710785025,0,1,0,no,5/3/2021 13:51,@Estefan45202697 @AFPCrecer No hay dinero porque todo lo han prestado y hoy no tienen como pagar lo que nos descontaron en el tiempo de trabajo  yo estoy esperando que me den información de un trámite y me dijeron que me iban a llamar y ya un mes y nada,Twitter for Android,https://www.twitter.com/guxman_de/status/1367835092710785025
4,,ISMAEL,Ismaelfl68,https://www.twitter.com/Ismaelfl68,ID: 1372026308918702080,0,0,1,no,17/3/2021 03:25,@AFPCrecer Ladrones,Twitter for Android,https://www.twitter.com/Ismaelfl68/status/1372026308918702080
5,,clau artiga,chitara75,https://www.twitter.com/chitara75,ID: 1372182413762252801,0,1,0,no,17/3/2021 13:45,@AFPCrecer Uds están obligando al adulto mayor hacer trámites atraves de redes y que están haciendo ahora todas esas viejas huevonas en las agencias vamos hacer ruido hasta q escuche  @nayibbukele @RolandoCastroSv,Twitter for Android,https://www.twitter.com/chitara75/status/1372182413762252801
,5-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1372216317600792581,0,1,0,no,17/3/2021 16:00,@chitara75 @nayibbukele @RolandoCastroSv Para visitar una agencia es necesario agendar cita en el sitio web precisamente para cuidar la salud de nuestros visitantes bajo normas de bioseguridad. Los trámites de forma digital son una opción para quienes no,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1372216317600792581
,5-feb,clau artiga,chitara75,https://www.twitter.com/chitara75,ID: 1372210615129886720,0,1,0,no,17/3/2021 15:37,@AFPCrecer @nayibbukele @RolandoCastroSv El problema es ese que esas agendas digitales al adulto mayor le dificulta y hay q ayudarle y se comprueba que es tan engorroso esos trámites porque atiende solo así es prohibido llegar a la agencia porq lo tratan,Twitter for Android,https://www.twitter.com/chitara75/status/1372210615129886720
,5-mar,clau artiga,chitara75,https://www.twitter.com/chitara75,ID: 1372217990574444561,0,0,0,no,17/3/2021 16:07,@AFPCrecer @nayibbukele @RolandoCastroSv Creo que no quieren entender que uds están implementando ese con personas que les dificulta la tecnología y que su nefasto sistema digital no funciona y no lo aceptan tengo evidencia de como hemos querido agendar ,Twitter for Android,https://www.twitter.com/chitara75/status/1372217990574444561
6,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1372209816559583232,0,1,0,no,17/3/2021 15:34,@chitara75 @nayibbukele @RolandoCastroSv Hola comentarte que todo nuestro personal está brindando apoyo en resolver consultas y solicitudes de forma digital. El personal de agencia está atendiendo a aquellos que agendan cita y desean realizar procesos de,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1372209816559583232
7,,????Edgard Garcia?????,GarciaWar27037,https://www.twitter.com/GarciaWar27037,ID: 1372866588341329925,0,2,0,no,19/3/2021 11:04,@AFPCrecer Tengo toda la documentación lista incluyendo la cuenta bancaria y no me resuelven Nada para mí devolución del 25% de mis ahorros los he enviado por correo electrónico y ya abrí la cuenta en su página oficial y Nada. Exijo una respuesta inmedia,Twitter for Android,https://www.twitter.com/GarciaWar27037/status/1372866588341329925
,7-ene,????Edgard Garcia?????,GarciaWar27037,https://www.twitter.com/GarciaWar27037,ID: 1373090676381003779,0,0,0,no,20/3/2021 01:55,@AFPCrecer Inbox en Twitter no me aparece Nada.,Twitter for Android,https://www.twitter.com/GarciaWar27037/status/1373090676381003779
8,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1372908043168546818,0,1,0,no,19/3/2021 13:49,@GarciaWar27037 Te hemos respondido vía inbox.,Twitter for Android,https://www.twitter.com/AFPCrecer/status/1372908043168546818
9,,Rockstar,Rocksta89746052,https://www.twitter.com/Rocksta89746052,ID: 1374209027488542721,0,0,0,no,23/3/2021 03:58,@AFPCrecer De nada sirve ustedes ya se robaron el billete! solo están usando el esquema piramidal ponzi para llenarse las bolsas con el dinero de los pobres legalmente!,Twitter for Android,https://www.twitter.com/Rocksta89746052/status/1374209027488542721
10,,CASTIGO A LOS CORRUPTOS,maradona1965,https://www.twitter.com/maradona1965,ID: 1374652687938097152,0,0,0,no,24/3/2021 09:21,@AFPCrecer Fuera AFP's queremos a INPEP no mas ladrones internacionales!,Twitter for Android,https://www.twitter.com/maradona1965/status/1374652687938097152
